customerId,transactionDate,amount,currency,sourceChannel,externalTransactionId
customer-0202,2026-05-12T19:27:00.000Z,102.87,EUR,mobile,ext-008601
customer-0203,2026-05-12T19:34:00.000Z,103.88,GBP,email,
customer-0204,2026-05-12T19:41:00.000Z,104.89,UAH,pos,
customer-0205,2026-05-12T19:48:00.000Z,105.90,USD,web,ext-008604
customer-0206,2026-05-12T19:55:00.000Z,106.91,EUR,mobile,
customer-0207,2026-05-12T20:02:00.000Z,107.92,GBP,email,
customer-0208,2026-05-12T20:09:00.000Z,108.93,UAH,pos,ext-008607
customer-0209,2026-05-12T20:16:00.000Z,109.94,USD,web,
customer-0210,2026-05-12T20:23:00.000Z,110.95,EUR,mobile,
customer-0211,2026-05-12T20:30:00.000Z,111.96,GBP,email,ext-008610
customer-0212,2026-05-12T20:37:00.000Z,112.97,UAH,pos,
customer-0213,2026-05-12T20:44:00.000Z,113.98,USD,web,
customer-0214,2026-05-12T20:51:00.000Z,114.00,EUR,mobile,ext-008613
customer-0215,2026-05-12T20:58:00.000Z,115.01,GBP,email,
customer-0216,2026-05-12T21:05:00.000Z,116.02,UAH,pos,
customer-0217,2026-05-12T21:12:00.000Z,117.03,USD,web,ext-008616
customer-0218,2026-05-12T21:19:00.000Z,118.04,EUR,mobile,
customer-0219,2026-05-12T21:26:00.000Z,119.05,GBP,email,
customer-0220,2026-05-12T21:33:00.000Z,120.06,UAH,pos,ext-008619
customer-0221,2026-05-12T21:40:00.000Z,121.07,USD,web,
customer-0222,2026-05-12T21:47:00.000Z,122.08,EUR,mobile,
customer-0223,2026-05-12T21:54:00.000Z,123.09,GBP,email,ext-008622
customer-0224,2026-05-12T22:01:00.000Z,124.10,UAH,pos,
customer-0225,2026-05-12T22:08:00.000Z,125.11,USD,web,
customer-0226,2026-05-12T22:15:00.000Z,126.12,EUR,mobile,ext-008625
customer-0227,2026-05-12T22:22:00.000Z,127.13,GBP,email,
customer-0228,2026-05-12T22:29:00.000Z,128.14,UAH,pos,
customer-0229,2026-05-12T22:36:00.000Z,129.15,USD,web,ext-008628
customer-0230,2026-05-12T22:43:00.000Z,130.16,EUR,mobile,
customer-0231,2026-05-12T22:50:00.000Z,131.17,GBP,email,
customer-0232,2026-05-12T22:57:00.000Z,132.18,UAH,pos,ext-008631
customer-0233,2026-05-12T23:04:00.000Z,133.19,USD,web,
customer-0234,2026-05-12T23:11:00.000Z,134.20,EUR,mobile,
customer-0235,2026-05-12T23:18:00.000Z,135.21,GBP,email,ext-008634
customer-0236,2026-05-12T23:25:00.000Z,136.22,UAH,pos,
customer-0237,2026-05-12T23:32:00.000Z,137.23,USD,web,
customer-0238,2026-05-12T23:39:00.000Z,138.24,EUR,mobile,ext-008637
customer-0239,2026-05-12T23:46:00.000Z,139.25,GBP,email,
customer-0240,2026-05-12T23:53:00.000Z,140.26,UAH,pos,
customer-0241,2026-05-13T00:00:00.000Z,141.27,USD,web,ext-008640
customer-0242,2026-05-13T00:07:00.000Z,142.28,EUR,mobile,
customer-0243,2026-05-13T00:14:00.000Z,143.29,GBP,email,
customer-0244,2026-05-13T00:21:00.000Z,144.30,UAH,pos,ext-008643
customer-0245,2026-05-13T00:28:00.000Z,145.31,USD,web,
customer-0246,2026-05-13T00:35:00.000Z,146.32,EUR,mobile,
customer-0247,2026-05-13T00:42:00.000Z,147.33,GBP,email,ext-008646
customer-0248,2026-05-13T00:49:00.000Z,148.34,UAH,pos,
customer-0249,2026-05-13T00:56:00.000Z,149.35,USD,web,
customer-0250,2026-05-13T01:03:00.000Z,150.36,EUR,mobile,ext-008649
customer-0251,2026-05-13T01:10:00.000Z,151.37,GBP,email,
customer-0252,2026-05-13T01:17:00.000Z,152.38,UAH,pos,
customer-0253,2026-05-13T01:24:00.000Z,153.39,USD,web,ext-008652
customer-0254,2026-05-13T01:31:00.000Z,154.40,EUR,mobile,
customer-0255,2026-05-13T01:38:00.000Z,155.41,GBP,email,
customer-0256,2026-05-13T01:45:00.000Z,156.42,UAH,pos,ext-008655
customer-0257,2026-05-13T01:52:00.000Z,157.43,USD,web,
customer-0258,2026-05-13T01:59:00.000Z,158.44,EUR,mobile,
customer-0259,2026-05-13T02:06:00.000Z,159.45,GBP,email,ext-008658
customer-0260,2026-05-13T02:13:00.000Z,160.46,UAH,pos,
customer-0261,2026-05-13T02:20:00.000Z,161.47,USD,web,
customer-0262,2026-05-13T02:27:00.000Z,162.48,EUR,mobile,ext-008661
customer-0263,2026-05-13T02:34:00.000Z,163.49,GBP,email,
customer-0264,2026-05-13T02:41:00.000Z,164.50,UAH,pos,
customer-0265,2026-05-13T02:48:00.000Z,165.51,USD,web,ext-008664
customer-0266,2026-05-13T02:55:00.000Z,166.52,EUR,mobile,
customer-0267,2026-05-13T03:02:00.000Z,167.53,GBP,email,
customer-0268,2026-05-13T03:09:00.000Z,168.54,UAH,pos,ext-008667
customer-0269,2026-05-13T03:16:00.000Z,169.55,USD,web,
customer-0270,2026-05-13T03:23:00.000Z,170.56,EUR,mobile,
customer-0271,2026-05-13T03:30:00.000Z,171.57,GBP,email,ext-008670
customer-0272,2026-05-13T03:37:00.000Z,172.58,UAH,pos,
customer-0273,2026-05-13T03:44:00.000Z,173.59,USD,web,
customer-0274,2026-05-13T03:51:00.000Z,174.60,EUR,mobile,ext-008673
customer-0275,2026-05-13T03:58:00.000Z,175.61,GBP,email,
customer-0276,2026-05-13T04:05:00.000Z,176.62,UAH,pos,
customer-0277,2026-05-13T04:12:00.000Z,177.63,USD,web,ext-008676
customer-0278,2026-05-13T04:19:00.000Z,178.64,EUR,mobile,
customer-0279,2026-05-13T04:26:00.000Z,179.65,GBP,email,
customer-0280,2026-05-13T04:33:00.000Z,180.66,UAH,pos,ext-008679
customer-0281,2026-05-13T04:40:00.000Z,181.67,USD,web,
customer-0282,2026-05-13T04:47:00.000Z,182.68,EUR,mobile,
customer-0283,2026-05-13T04:54:00.000Z,183.69,GBP,email,ext-008682
customer-0284,2026-05-13T05:01:00.000Z,184.70,UAH,pos,
customer-0285,2026-05-13T05:08:00.000Z,185.71,USD,web,
customer-0286,2026-05-13T05:15:00.000Z,186.72,EUR,mobile,ext-008685
customer-0287,2026-05-13T05:22:00.000Z,187.73,GBP,email,
customer-0288,2026-05-13T05:29:00.000Z,188.74,UAH,pos,
customer-0289,2026-05-13T05:36:00.000Z,189.75,USD,web,ext-008688
customer-0290,2026-05-13T05:43:00.000Z,190.76,EUR,mobile,
customer-0291,2026-05-13T05:50:00.000Z,191.77,GBP,email,
customer-0292,2026-05-13T05:57:00.000Z,192.78,UAH,pos,ext-008691
customer-0293,2026-05-13T06:04:00.000Z,193.79,USD,web,
customer-0294,2026-05-13T06:11:00.000Z,194.80,EUR,mobile,
customer-0295,2026-05-13T06:18:00.000Z,195.81,GBP,email,ext-008694
customer-0296,2026-05-13T06:25:00.000Z,196.82,UAH,pos,
customer-0297,2026-05-13T06:32:00.000Z,197.83,USD,web,
customer-0298,2026-05-13T06:39:00.000Z,198.84,EUR,mobile,ext-008697
customer-0299,2026-05-13T06:46:00.000Z,199.85,GBP,email,
customer-0300,2026-05-13T06:53:00.000Z,200.86,UAH,pos,
customer-0301,2026-05-13T07:00:00.000Z,201.87,USD,web,ext-008700
customer-0302,2026-05-13T07:07:00.000Z,202.88,EUR,mobile,
customer-0303,2026-05-13T07:14:00.000Z,203.89,GBP,email,
customer-0304,2026-05-13T07:21:00.000Z,204.90,UAH,pos,ext-008703
customer-0305,2026-05-13T07:28:00.000Z,205.91,USD,web,
customer-0306,2026-05-13T07:35:00.000Z,206.92,EUR,mobile,
customer-0307,2026-05-13T07:42:00.000Z,207.93,GBP,email,ext-008706
customer-0308,2026-05-13T07:49:00.000Z,208.94,UAH,pos,
customer-0309,2026-05-13T07:56:00.000Z,209.95,USD,web,
customer-0310,2026-05-13T08:03:00.000Z,210.96,EUR,mobile,ext-008709
customer-0311,2026-05-13T08:10:00.000Z,211.97,GBP,email,
customer-0312,2026-05-13T08:17:00.000Z,212.98,UAH,pos,
customer-0313,2026-05-13T08:24:00.000Z,213.00,USD,web,ext-008712
customer-0314,2026-05-13T08:31:00.000Z,214.01,EUR,mobile,
customer-0315,2026-05-13T08:38:00.000Z,215.02,GBP,email,
customer-0316,2026-05-13T08:45:00.000Z,216.03,UAH,pos,ext-008715
customer-0317,2026-05-13T08:52:00.000Z,217.04,USD,web,
customer-0318,2026-05-13T08:59:00.000Z,218.05,EUR,mobile,
customer-0319,2026-05-13T09:06:00.000Z,219.06,GBP,email,ext-008718
customer-0320,2026-05-13T09:13:00.000Z,220.07,UAH,pos,
customer-0321,2026-05-13T09:20:00.000Z,221.08,USD,web,
customer-0322,2026-05-13T09:27:00.000Z,222.09,EUR,mobile,ext-008721
customer-0323,2026-05-13T09:34:00.000Z,223.10,GBP,email,
customer-0324,2026-05-13T09:41:00.000Z,224.11,UAH,pos,
customer-0325,2026-05-13T09:48:00.000Z,225.12,USD,web,ext-008724
customer-0326,2026-05-13T09:55:00.000Z,226.13,EUR,mobile,
customer-0327,2026-05-13T10:02:00.000Z,227.14,GBP,email,
customer-0328,2026-05-13T10:09:00.000Z,228.15,UAH,pos,ext-008727
customer-0329,2026-05-13T10:16:00.000Z,229.16,USD,web,
customer-0330,2026-05-13T10:23:00.000Z,230.17,EUR,mobile,
customer-0331,2026-05-13T10:30:00.000Z,231.18,GBP,email,ext-008730
customer-0332,2026-05-13T10:37:00.000Z,232.19,UAH,pos,
customer-0333,2026-05-13T10:44:00.000Z,233.20,USD,web,
customer-0334,2026-05-13T10:51:00.000Z,234.21,EUR,mobile,ext-008733
customer-0335,2026-05-13T10:58:00.000Z,235.22,GBP,email,
customer-0336,2026-05-13T11:05:00.000Z,236.23,UAH,pos,
customer-0337,2026-05-13T11:12:00.000Z,237.24,USD,web,ext-008736
customer-0338,2026-05-13T11:19:00.000Z,238.25,EUR,mobile,
customer-0339,2026-05-13T11:26:00.000Z,239.26,GBP,email,
customer-0340,2026-05-13T11:33:00.000Z,240.27,UAH,pos,ext-008739
customer-0341,2026-05-13T11:40:00.000Z,241.28,USD,web,
customer-0342,2026-05-13T11:47:00.000Z,242.29,EUR,mobile,
customer-0343,2026-05-13T11:54:00.000Z,243.30,GBP,email,ext-008742
customer-0344,2026-05-13T12:01:00.000Z,244.31,UAH,pos,
customer-0345,2026-05-13T12:08:00.000Z,245.32,USD,web,
customer-0346,2026-05-13T12:15:00.000Z,246.33,EUR,mobile,ext-008745
customer-0347,2026-05-13T12:22:00.000Z,247.34,GBP,email,
customer-0348,2026-05-13T12:29:00.000Z,248.35,UAH,pos,
customer-0349,2026-05-13T12:36:00.000Z,249.36,USD,web,ext-008748
customer-0350,2026-05-13T12:43:00.000Z,250.37,EUR,mobile,
customer-0351,2026-05-13T12:50:00.000Z,251.38,GBP,email,
customer-0352,2026-05-13T12:57:00.000Z,252.39,UAH,pos,ext-008751
customer-0353,2026-05-13T13:04:00.000Z,253.40,USD,web,
customer-0354,2026-05-13T13:11:00.000Z,254.41,EUR,mobile,
customer-0355,2026-05-13T13:18:00.000Z,255.42,GBP,email,ext-008754
customer-0356,2026-05-13T13:25:00.000Z,256.43,UAH,pos,
customer-0357,2026-05-13T13:32:00.000Z,257.44,USD,web,
customer-0358,2026-05-13T13:39:00.000Z,258.45,EUR,mobile,ext-008757
customer-0359,2026-05-13T13:46:00.000Z,259.46,GBP,email,
customer-0360,2026-05-13T13:53:00.000Z,260.47,UAH,pos,
customer-0361,2026-05-13T14:00:00.000Z,261.48,USD,web,ext-008760
customer-0362,2026-05-13T14:07:00.000Z,262.49,EUR,mobile,
customer-0363,2026-05-13T14:14:00.000Z,263.50,GBP,email,
customer-0364,2026-05-13T14:21:00.000Z,264.51,UAH,pos,ext-008763
customer-0365,2026-05-13T14:28:00.000Z,265.52,USD,web,
customer-0366,2026-05-13T14:35:00.000Z,266.53,EUR,mobile,
customer-0367,2026-05-13T14:42:00.000Z,267.54,GBP,email,ext-008766
customer-0368,2026-05-13T14:49:00.000Z,268.55,UAH,pos,
customer-0369,2026-05-13T14:56:00.000Z,269.56,USD,web,
customer-0370,2026-05-13T15:03:00.000Z,270.57,EUR,mobile,ext-008769
customer-0371,2026-05-13T15:10:00.000Z,271.58,GBP,email,
customer-0372,2026-05-13T15:17:00.000Z,272.59,UAH,pos,
customer-0373,2026-05-13T15:24:00.000Z,273.60,USD,web,ext-008772
customer-0374,2026-05-13T15:31:00.000Z,274.61,EUR,mobile,
customer-0375,2026-05-13T15:38:00.000Z,275.62,GBP,email,
customer-0376,2026-05-13T15:45:00.000Z,276.63,UAH,pos,ext-008775
customer-0377,2026-05-13T15:52:00.000Z,277.64,USD,web,
customer-0378,2026-05-13T15:59:00.000Z,278.65,EUR,mobile,
customer-0379,2026-05-13T16:06:00.000Z,279.66,GBP,email,ext-008778
customer-0380,2026-05-13T16:13:00.000Z,280.67,UAH,pos,
customer-0381,2026-05-13T16:20:00.000Z,281.68,USD,web,
customer-0382,2026-05-13T16:27:00.000Z,282.69,EUR,mobile,ext-008781
customer-0383,2026-05-13T16:34:00.000Z,283.70,GBP,email,
customer-0384,2026-05-13T16:41:00.000Z,284.71,UAH,pos,
customer-0385,2026-05-13T16:48:00.000Z,285.72,USD,web,ext-008784
customer-0386,2026-05-13T16:55:00.000Z,286.73,EUR,mobile,
customer-0387,2026-05-13T17:02:00.000Z,287.74,GBP,email,
customer-0388,2026-05-13T17:09:00.000Z,288.75,UAH,pos,ext-008787
customer-0389,2026-05-13T17:16:00.000Z,289.76,USD,web,
customer-0390,2026-05-13T17:23:00.000Z,290.77,EUR,mobile,
customer-0391,2026-05-13T17:30:00.000Z,291.78,GBP,email,ext-008790
customer-0392,2026-05-13T17:37:00.000Z,292.79,UAH,pos,
customer-0393,2026-05-13T17:44:00.000Z,293.80,USD,web,
customer-0394,2026-05-13T17:51:00.000Z,294.81,EUR,mobile,ext-008793
customer-0395,2026-05-13T17:58:00.000Z,295.82,GBP,email,
customer-0396,2026-05-13T18:05:00.000Z,296.83,UAH,pos,
customer-0397,2026-05-13T18:12:00.000Z,297.84,USD,web,ext-008796
customer-0398,2026-05-13T18:19:00.000Z,298.85,EUR,mobile,
customer-0399,2026-05-13T18:26:00.000Z,299.86,GBP,email,
customer-0400,2026-05-13T18:33:00.000Z,300.87,UAH,pos,ext-008799
customer-0401,2026-05-13T18:40:00.000Z,301.88,USD,web,
customer-0402,2026-05-13T18:47:00.000Z,302.89,EUR,mobile,
customer-0403,2026-05-13T18:54:00.000Z,303.90,GBP,email,ext-008802
customer-0404,2026-05-13T19:01:00.000Z,304.91,UAH,pos,
customer-0405,2026-05-13T19:08:00.000Z,305.92,USD,web,
customer-0406,2026-05-13T19:15:00.000Z,306.93,EUR,mobile,ext-008805
customer-0407,2026-05-13T19:22:00.000Z,307.94,GBP,email,
customer-0408,2026-05-13T19:29:00.000Z,308.95,UAH,pos,
customer-0409,2026-05-13T19:36:00.000Z,309.96,USD,web,ext-008808
customer-0410,2026-05-13T19:43:00.000Z,310.97,EUR,mobile,
customer-0411,2026-05-13T19:50:00.000Z,311.98,GBP,email,
customer-0412,2026-05-13T19:57:00.000Z,312.00,UAH,pos,ext-008811
customer-0413,2026-05-13T20:04:00.000Z,313.01,USD,web,
customer-0414,2026-05-13T20:11:00.000Z,314.02,EUR,mobile,
customer-0415,2026-05-13T20:18:00.000Z,315.03,GBP,email,ext-008814
customer-0416,2026-05-13T20:25:00.000Z,316.04,UAH,pos,
customer-0417,2026-05-13T20:32:00.000Z,317.05,USD,web,
customer-0418,2026-05-13T20:39:00.000Z,318.06,EUR,mobile,ext-008817
customer-0419,2026-05-13T20:46:00.000Z,319.07,GBP,email,
customer-0420,2026-05-13T20:53:00.000Z,320.08,UAH,pos,
customer-0421,2026-05-13T21:00:00.000Z,321.09,USD,web,ext-008820
customer-0422,2026-05-13T21:07:00.000Z,322.10,EUR,mobile,
customer-0423,2026-05-13T21:14:00.000Z,323.11,GBP,email,
customer-0424,2026-05-13T21:21:00.000Z,324.12,UAH,pos,ext-008823
customer-0425,2026-05-13T21:28:00.000Z,325.13,USD,web,
customer-0426,2026-05-13T21:35:00.000Z,326.14,EUR,mobile,
customer-0427,2026-05-13T21:42:00.000Z,327.15,GBP,email,ext-008826
customer-0428,2026-05-13T21:49:00.000Z,328.16,UAH,pos,
customer-0429,2026-05-13T21:56:00.000Z,329.17,USD,web,
customer-0430,2026-05-13T22:03:00.000Z,330.18,EUR,mobile,ext-008829
customer-0431,2026-05-13T22:10:00.000Z,331.19,GBP,email,
customer-0432,2026-05-13T22:17:00.000Z,332.20,UAH,pos,
customer-0433,2026-05-13T22:24:00.000Z,333.21,USD,web,ext-008832
customer-0434,2026-05-13T22:31:00.000Z,334.22,EUR,mobile,
customer-0435,2026-05-13T22:38:00.000Z,335.23,GBP,email,
customer-0436,2026-05-13T22:45:00.000Z,336.24,UAH,pos,ext-008835
customer-0437,2026-05-13T22:52:00.000Z,337.25,USD,web,
customer-0438,2026-05-13T22:59:00.000Z,338.26,EUR,mobile,
customer-0439,2026-05-13T23:06:00.000Z,339.27,GBP,email,ext-008838
customer-0440,2026-05-13T23:13:00.000Z,340.28,UAH,pos,
customer-0441,2026-05-13T23:20:00.000Z,341.29,USD,web,
customer-0442,2026-05-13T23:27:00.000Z,342.30,EUR,mobile,ext-008841
customer-0443,2026-05-13T23:34:00.000Z,343.31,GBP,email,
customer-0444,2026-05-13T23:41:00.000Z,344.32,UAH,pos,
customer-0445,2026-05-13T23:48:00.000Z,345.33,USD,web,ext-008844
customer-0446,2026-05-13T23:55:00.000Z,346.34,EUR,mobile,
customer-0447,2026-05-14T00:02:00.000Z,347.35,GBP,email,
customer-0448,2026-05-14T00:09:00.000Z,348.36,UAH,pos,ext-008847
customer-0449,2026-05-14T00:16:00.000Z,349.37,USD,web,
customer-0450,2026-05-14T00:23:00.000Z,350.38,EUR,mobile,
customer-0451,2026-05-14T00:30:00.000Z,351.39,GBP,email,ext-008850
customer-0452,2026-05-14T00:37:00.000Z,352.40,UAH,pos,
customer-0453,2026-05-14T00:44:00.000Z,353.41,USD,web,
customer-0454,2026-05-14T00:51:00.000Z,354.42,EUR,mobile,ext-008853
customer-0455,2026-05-14T00:58:00.000Z,355.43,GBP,email,
customer-0456,2026-05-14T01:05:00.000Z,356.44,UAH,pos,
customer-0457,2026-05-14T01:12:00.000Z,357.45,USD,web,ext-008856
customer-0458,2026-05-14T01:19:00.000Z,358.46,EUR,mobile,
customer-0459,2026-05-14T01:26:00.000Z,359.47,GBP,email,
customer-0460,2026-05-14T01:33:00.000Z,360.48,UAH,pos,ext-008859
customer-0461,2026-05-14T01:40:00.000Z,361.49,USD,web,
customer-0462,2026-05-14T01:47:00.000Z,362.50,EUR,mobile,
customer-0463,2026-05-14T01:54:00.000Z,363.51,GBP,email,ext-008862
customer-0464,2026-05-14T02:01:00.000Z,364.52,UAH,pos,
customer-0465,2026-05-14T02:08:00.000Z,365.53,USD,web,
customer-0466,2026-05-14T02:15:00.000Z,366.54,EUR,mobile,ext-008865
customer-0467,2026-05-14T02:22:00.000Z,367.55,GBP,email,
customer-0468,2026-05-14T02:29:00.000Z,368.56,UAH,pos,
customer-0469,2026-05-14T02:36:00.000Z,369.57,USD,web,ext-008868
customer-0470,2026-05-14T02:43:00.000Z,370.58,EUR,mobile,
customer-0471,2026-05-14T02:50:00.000Z,371.59,GBP,email,
customer-0472,2026-05-14T02:57:00.000Z,372.60,UAH,pos,ext-008871
customer-0473,2026-05-14T03:04:00.000Z,373.61,USD,web,
customer-0474,2026-05-14T03:11:00.000Z,374.62,EUR,mobile,
customer-0475,2026-05-14T03:18:00.000Z,375.63,GBP,email,ext-008874
customer-0476,2026-05-14T03:25:00.000Z,376.64,UAH,pos,
customer-0477,2026-05-14T03:32:00.000Z,377.65,USD,web,
customer-0478,2026-05-14T03:39:00.000Z,378.66,EUR,mobile,ext-008877
customer-0479,2026-05-14T03:46:00.000Z,379.67,GBP,email,
customer-0480,2026-05-14T03:53:00.000Z,380.68,UAH,pos,
customer-0481,2026-05-14T04:00:00.000Z,381.69,USD,web,ext-008880
customer-0482,2026-05-14T04:07:00.000Z,382.70,EUR,mobile,
customer-0483,2026-05-14T04:14:00.000Z,383.71,GBP,email,
customer-0484,2026-05-14T04:21:00.000Z,384.72,UAH,pos,ext-008883
customer-0485,2026-05-14T04:28:00.000Z,385.73,USD,web,
customer-0486,2026-05-14T04:35:00.000Z,386.74,EUR,mobile,
customer-0487,2026-05-14T04:42:00.000Z,387.75,GBP,email,ext-008886
customer-0488,2026-05-14T04:49:00.000Z,388.76,UAH,pos,
customer-0489,2026-05-14T04:56:00.000Z,389.77,USD,web,
customer-0490,2026-05-14T05:03:00.000Z,390.78,EUR,mobile,ext-008889
customer-0491,2026-05-14T05:10:00.000Z,391.79,GBP,email,
customer-0492,2026-05-14T05:17:00.000Z,392.80,UAH,pos,
customer-0493,2026-05-14T05:24:00.000Z,393.81,USD,web,ext-008892
customer-0494,2026-05-14T05:31:00.000Z,394.82,EUR,mobile,
customer-0495,2026-05-14T05:38:00.000Z,395.83,GBP,email,
customer-0496,2026-05-14T05:45:00.000Z,396.84,UAH,pos,ext-008895
customer-0497,2026-05-14T05:52:00.000Z,397.85,USD,web,
customer-0498,2026-05-14T05:59:00.000Z,398.86,EUR,mobile,
customer-0499,2026-05-14T06:06:00.000Z,399.87,GBP,email,ext-008898
customer-0500,2026-05-14T06:13:00.000Z,400.88,UAH,pos,
customer-0501,2026-05-14T06:20:00.000Z,401.89,USD,web,
customer-0502,2026-05-14T06:27:00.000Z,402.90,EUR,mobile,ext-008901
customer-0503,2026-05-14T06:34:00.000Z,403.91,GBP,email,
customer-0504,2026-05-14T06:41:00.000Z,404.92,UAH,pos,
customer-0505,2026-05-14T06:48:00.000Z,405.93,USD,web,ext-008904
customer-0506,2026-05-14T06:55:00.000Z,406.94,EUR,mobile,
customer-0507,2026-05-14T07:02:00.000Z,407.95,GBP,email,
customer-0508,2026-05-14T07:09:00.000Z,408.96,UAH,pos,ext-008907
customer-0509,2026-05-14T07:16:00.000Z,409.97,USD,web,
customer-0510,2026-05-14T07:23:00.000Z,410.98,EUR,mobile,
customer-0511,2026-05-14T07:30:00.000Z,411.00,GBP,email,ext-008910
customer-0512,2026-05-14T07:37:00.000Z,412.01,UAH,pos,
customer-0513,2026-05-14T07:44:00.000Z,413.02,USD,web,
customer-0514,2026-05-14T07:51:00.000Z,414.03,EUR,mobile,ext-008913
customer-0515,2026-05-14T07:58:00.000Z,415.04,GBP,email,
customer-0516,2026-05-14T08:05:00.000Z,416.05,UAH,pos,
customer-0517,2026-05-14T08:12:00.000Z,417.06,USD,web,ext-008916
customer-0518,2026-05-14T08:19:00.000Z,418.07,EUR,mobile,
customer-0519,2026-05-14T08:26:00.000Z,419.08,GBP,email,
customer-0520,2026-05-14T08:33:00.000Z,420.09,UAH,pos,ext-008919
customer-0521,2026-05-14T08:40:00.000Z,421.10,USD,web,
customer-0522,2026-05-14T08:47:00.000Z,422.11,EUR,mobile,
customer-0523,2026-05-14T08:54:00.000Z,423.12,GBP,email,ext-008922
customer-0524,2026-05-14T09:01:00.000Z,424.13,UAH,pos,
customer-0525,2026-05-14T09:08:00.000Z,425.14,USD,web,
customer-0526,2026-05-14T09:15:00.000Z,426.15,EUR,mobile,ext-008925
customer-0527,2026-05-14T09:22:00.000Z,427.16,GBP,email,
customer-0528,2026-05-14T09:29:00.000Z,428.17,UAH,pos,
customer-0529,2026-05-14T09:36:00.000Z,429.18,USD,web,ext-008928
customer-0530,2026-05-14T09:43:00.000Z,430.19,EUR,mobile,
customer-0531,2026-05-14T09:50:00.000Z,431.20,GBP,email,
customer-0532,2026-05-14T09:57:00.000Z,432.21,UAH,pos,ext-008931
customer-0533,2026-05-14T10:04:00.000Z,433.22,USD,web,
customer-0534,2026-05-14T10:11:00.000Z,434.23,EUR,mobile,
customer-0535,2026-05-14T10:18:00.000Z,435.24,GBP,email,ext-008934
customer-0536,2026-05-14T10:25:00.000Z,436.25,UAH,pos,
customer-0537,2026-05-14T10:32:00.000Z,437.26,USD,web,
customer-0538,2026-05-14T10:39:00.000Z,438.27,EUR,mobile,ext-008937
customer-0539,2026-05-14T10:46:00.000Z,439.28,GBP,email,
customer-0540,2026-05-14T10:53:00.000Z,440.29,UAH,pos,
customer-0541,2026-05-14T11:00:00.000Z,441.30,USD,web,ext-008940
customer-0542,2026-05-14T11:07:00.000Z,442.31,EUR,mobile,
customer-0543,2026-05-14T11:14:00.000Z,443.32,GBP,email,
customer-0544,2026-05-14T11:21:00.000Z,444.33,UAH,pos,ext-008943
customer-0545,2026-05-14T11:28:00.000Z,445.34,USD,web,
customer-0546,2026-05-14T11:35:00.000Z,446.35,EUR,mobile,
customer-0547,2026-05-14T11:42:00.000Z,447.36,GBP,email,ext-008946
customer-0548,2026-05-14T11:49:00.000Z,448.37,UAH,pos,
customer-0549,2026-05-14T11:56:00.000Z,449.38,USD,web,
customer-0550,2026-05-14T12:03:00.000Z,450.39,EUR,mobile,ext-008949
customer-0551,2026-05-14T12:10:00.000Z,451.40,GBP,email,
customer-0552,2026-05-14T12:17:00.000Z,452.41,UAH,pos,
customer-0553,2026-05-14T12:24:00.000Z,453.42,USD,web,ext-008952
customer-0554,2026-05-14T12:31:00.000Z,454.43,EUR,mobile,
customer-0555,2026-05-14T12:38:00.000Z,455.44,GBP,email,
customer-0556,2026-05-14T12:45:00.000Z,456.45,UAH,pos,ext-008955
customer-0557,2026-05-14T12:52:00.000Z,457.46,USD,web,
customer-0558,2026-05-14T12:59:00.000Z,458.47,EUR,mobile,
customer-0559,2026-05-14T13:06:00.000Z,459.48,GBP,email,ext-008958
customer-0560,2026-05-14T13:13:00.000Z,460.49,UAH,pos,
customer-0561,2026-05-14T13:20:00.000Z,461.50,USD,web,
customer-0562,2026-05-14T13:27:00.000Z,462.51,EUR,mobile,ext-008961
customer-0563,2026-05-14T13:34:00.000Z,463.52,GBP,email,
customer-0564,2026-05-14T13:41:00.000Z,464.53,UAH,pos,
customer-0565,2026-05-14T13:48:00.000Z,465.54,USD,web,ext-008964
customer-0566,2026-05-14T13:55:00.000Z,466.55,EUR,mobile,
customer-0567,2026-05-14T14:02:00.000Z,467.56,GBP,email,
customer-0568,2026-05-14T14:09:00.000Z,468.57,UAH,pos,ext-008967
customer-0569,2026-05-14T14:16:00.000Z,469.58,USD,web,
customer-0570,2026-05-14T14:23:00.000Z,470.59,EUR,mobile,
customer-0571,2026-05-14T14:30:00.000Z,471.60,GBP,email,ext-008970
customer-0572,2026-05-14T14:37:00.000Z,472.61,UAH,pos,
customer-0573,2026-05-14T14:44:00.000Z,473.62,USD,web,
customer-0574,2026-05-14T14:51:00.000Z,474.63,EUR,mobile,ext-008973
customer-0575,2026-05-14T14:58:00.000Z,475.64,GBP,email,
customer-0576,2026-05-14T15:05:00.000Z,476.65,UAH,pos,
customer-0577,2026-05-14T15:12:00.000Z,477.66,USD,web,ext-008976
customer-0578,2026-05-14T15:19:00.000Z,478.67,EUR,mobile,
customer-0579,2026-05-14T15:26:00.000Z,479.68,GBP,email,
customer-0580,2026-05-14T15:33:00.000Z,480.69,UAH,pos,ext-008979
customer-0581,2026-05-14T15:40:00.000Z,481.70,USD,web,
customer-0582,2026-05-14T15:47:00.000Z,482.71,EUR,mobile,
customer-0583,2026-05-14T15:54:00.000Z,483.72,GBP,email,ext-008982
customer-0584,2026-05-14T16:01:00.000Z,484.73,UAH,pos,
customer-0585,2026-05-14T16:08:00.000Z,485.74,USD,web,
customer-0586,2026-05-14T16:15:00.000Z,486.75,EUR,mobile,ext-008985
customer-0587,2026-05-14T16:22:00.000Z,487.76,GBP,email,
